,LOAD_TIME,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,LAST_TO_END,P1Y_Flight_Count,L1Y_Flight_Count
41241,2014/03/31,2005/02/02,137,5,0.763955407,5696,137,1,4
41242,2014/03/31,2006/08/14,335,6,0.506276905,8595,335,5,1
41243,2014/03/31,2010/02/10,485,4,0.787280622,5527,485,4,0
41244,2014/03/31,2012/11/24,187,4,0.572143327,7605,187,0,4
41245,2014/03/31,2009/10/13,27,7,0.494778258,8794,27,4,3
41246,2014/03/31,2012/04/22,23,6,0.778473788,5589,23,4,2
41247,2014/03/31,2012/12/07,477,2,0.618362706,7036,477,2,0
41248,2014/03/31,2010/06/20,659,5,0.608404419,7151,659,5,0
41249,2014/03/31,2012/04/11,109,4,0.60901442,7143,109,2,2
41250,2014/03/31,2012/05/23,293,6,0.656593208,6625,293,4,2
41251,2014/03/31,2010/09/29,68,4,0.71427422,6090,68,1,3
41252,2014/03/31,2012/04/26,189,4,0.959770521,4532,189,2,2
41253,2014/03/31,2011/08/01,8,9,0.701892851,6197,8,2,7
41254,2014/03/31,2012/06/01,271,9,0.8602887659999999,5056,271,8,1
41255,2014/03/31,2012/06/06,83,9,0.499370838,8710,83,8,1
41256,2014/03/31,2006/08/05,51,4,0.978715122,4444,51,2,2
41257,2014/03/31,2011/02/27,72,5,0.7211374559999999,6031,72,1,4
41258,2014/03/31,2007/04/29,630,4,0.715531425,6078,630,4,0
41259,2014/03/31,2010/12/20,81,5,0.826591903,5261,81,2,3
41260,2014/03/31,2010/05/15,291,9,0.448643351,9693,291,7,2
41261,2014/03/31,2010/03/02,98,7,0.671713006,6474,98,3,4
41262,2014/03/31,2008/08/08,48,5,0.724237175,6004,48,0,5
41263,2014/03/31,2012/06/25,561,5,0.619277881,7021,561,5,0
41264,2014/03/31,2006/05/08,78,4,0.8051018520000001,5400,78,0,4
41265,2014/03/31,2007/01/31,385,6,0.626668589,6937,385,6,0
41266,2014/03/31,2007/07/20,174,4,0.5525,7868,174,2,2
41267,2014/03/31,2007/07/31,23,2,1.343462133,3235,23,1,1
41268,2014/03/31,2012/11/01,33,5,0.377772079,11504,33,4,1
41269,2014/03/31,2013/02/26,45,4,0.689384518,6304,45,0,4
41270,2014/03/31,2010/06/18,711,3,0.899751553,4830,711,3,0
41271,2014/03/31,2008/03/21,76,8,0.636506518,6827,76,5,3
41272,2014/03/31,2012/12/13,207,4,1.187837616,3658,207,2,2
41273,2014/03/31,2011/09/01,62,6,0.48808807,8902,62,4,2
41274,2014/03/31,2005/03/10,79,3,1.050977262,4134,79,2,1
41275,2014/03/31,2011/07/30,596,3,0.628803011,6909,596,3,0
41276,2014/03/31,2012/11/13,79,7,0.378524005,11477,79,2,5
41277,2014/03/31,2012/02/16,82,4,0.66318626,6550,82,1,3
41278,2014/03/31,2013/03/02,141,4,0.6887787470000001,6305,141,1,3
41279,2014/03/31,2008/09/27,156,5,0.651064468,6670,156,4,1
41280,2014/03/31,2008/04/16,338,5,0.8273194890000001,5249,338,3,2
41281,2014/03/31,2007/04/15,152,5,0.6966773620000001,6233,152,4,1
41282,2014/03/31,2008/01/24,5,4,0.654836375,6631,5,1,3
41283,2014/03/31,2008/07/01,128,4,0.7335225540000001,5919,128,2,2
41284,2014/03/31,2012/10/20,65,5,0.644136499,6740,65,0,5
41285,2014/03/31,2012/02/08,531,4,0.725,5988,531,4,0
41286,2014/03/31,2012/07/21,102,6,0.507733333,8550,102,0,6
41287,2014/03/31,2007/02/01,382,7,0.6108203179999999,7107,382,7,0
41288,2014/03/31,2010/05/18,23,2,1.045,4154,23,0,2
41289,2014/03/31,2011/05/18,506,3,0.7869289340000001,5516,506,3,0
41290,2014/03/31,2006/06/06,337,5,0.732343513,5927,337,4,1
41291,2014/03/31,2011/12/27,615,4,0.7484997409999999,5799,615,4,0
41292,2014/03/31,2011/05/15,86,6,0.579118079,7495,86,2,4
41293,2014/03/31,2012/08/24,69,5,0.84771875,5120,69,1,4
41294,2014/03/31,2008/04/09,285,5,0.8579106540000001,5059,285,4,1
41295,2014/03/31,2008/03/07,688,2,0.75,5786,688,2,0
41296,2014/03/31,2012/11/29,102,3,0.762983999,5687,102,1,2
41297,2014/03/31,2008/08/07,410,3,0.44180837,9821,410,3,0
41298,2014/03/31,2010/03/12,255,5,0.8312990990000001,5219,255,2,3
41299,2014/03/31,2009/09/25,326,5,0.672322951,6453,326,4,1
41300,2014/03/31,2009/11/12,523,6,0.805944641,5383,523,6,0
41301,2014/03/31,2013/02/16,77,6,0.8828225479999999,4914,77,2,4
41302,2014/03/31,2010/11/04,716,3,1.0,4338,716,3,0
41303,2014/03/31,2011/11/27,393,3,1.0,4338,393,3,0
41304,2014/03/31,2012/10/07,213,4,0.579436281,7486,213,2,2
41305,2014/03/31,2008/10/22,14,4,0.681576053,6364,14,0,4
41306,2014/03/31,2012/04/13,121,5,0.536344299,8086,121,3,2
41307,2014/03/31,2006/06/27,42,5,0.6803655479999999,6374,42,1,4
41308,2014/03/31,2009/09/17,104,3,0.806666667,5376,104,1,2
41309,2014/03/31,2011/05/01,382,5,1.09755758,3951,382,5,0
41310,2014/03/31,2012/08/04,46,4,0.763836533,5677,46,3,1
41311,2014/03/31,2013/01/09,446,2,0.9,4818,446,2,0
41312,2014/03/31,2013/03/22,370,2,0.9,4818,370,2,0
41313,2014/03/31,2011/09/14,22,4,0.5839078910000001,7426,22,2,2
41314,2014/03/31,2011/12/14,214,3,0.747471126,5801,214,1,2
41315,2014/03/31,2006/04/24,341,2,0.8,5420,341,1,1
41316,2014/03/31,2012/09/06,570,2,0.8,5420,570,2,0
41317,2014/03/31,2010/03/22,102,5,0.867188,5000,102,3,2
41318,2014/03/31,2007/10/25,44,3,0.672027278,6452,44,0,3
41319,2014/03/31,2011/04/01,508,5,0.628858428,6894,508,5,0
41320,2014/03/31,2012/03/06,162,6,0.509160207,8514,162,5,1
41321,2014/03/31,2005/02/20,37,8,0.605706499,7155,37,5,3
41322,2014/03/31,2012/08/08,141,3,0.74,5856,141,2,1
41323,2014/03/31,2012/02/10,224,3,0.640073855,6770,224,2,1
41324,2014/03/31,2012/09/18,399,3,0.70135157,6178,399,3,0
41325,2014/03/31,2007/07/04,503,6,0.639831635,6771,503,6,0
41326,2014/03/31,2010/01/26,162,4,0.7401298479999999,5853,162,0,4
41327,2014/03/31,2012/05/04,110,11,0.35440235600000003,12223,110,8,3
41328,2014/03/31,2012/08/22,382,4,0.723259309,5989,382,4,0
41329,2014/03/31,2011/12/09,192,2,1.08119321,4006,192,0,2
41330,2014/03/31,2013/03/28,220,6,0.66252907,6536,220,1,5
41331,2014/03/31,2012/12/01,23,4,0.7025,6164,23,1,3
41332,2014/03/31,2009/02/24,287,3,0.7246594140000001,5975,287,1,2
41333,2014/03/31,2010/07/11,387,4,0.825,5248,387,4,0
41334,2014/03/31,2011/06/05,160,6,0.651400843,6646,160,2,4
41335,2014/03/31,2012/11/20,328,5,0.5489538420000001,7886,328,2,3
41336,2014/03/31,2012/03/03,329,7,0.566935167,7635,329,5,2
41337,2014/03/31,2007/06/09,26,7,0.5946599810000001,7279,26,3,4
41338,2014/03/31,2008/07/13,345,6,0.509919887,8488,345,2,4
41339,2014/03/31,2010/04/12,269,2,0.67,6460,269,0,2
41340,2014/03/31,2009/11/16,84,5,0.861297512,5025,84,3,2
41341,2014/03/31,2006/05/25,95,5,0.851132743,5085,95,0,5
41342,2014/03/31,2012/08/24,419,5,1.0,4328,419,5,0
41343,2014/03/31,2009/11/28,4,3,0.53998378,8015,4,0,3
41344,2014/03/31,2010/05/18,64,3,0.782890738,5528,64,0,3
41345,2014/03/31,2011/03/02,91,5,0.6623939999999999,6533,91,2,3
41346,2014/03/31,2005/09/01,692,3,0.7333333329999999,5901,692,3,0
41347,2014/03/31,2011/07/30,54,4,0.72573226,5961,54,2,2
41348,2014/03/31,2012/01/13,590,3,0.7662976090000001,5645,590,3,0
41349,2014/03/31,2005/06/18,3,4,0.919946831,4702,3,2,2
41350,2014/03/31,2011/09/14,69,5,0.789735257,5477,69,2,3
41351,2014/03/31,2007/04/10,272,3,0.707905074,6110,272,2,1
41352,2014/03/31,2010/12/22,164,4,0.636815371,6792,164,2,2
41353,2014/03/31,2009/11/27,399,6,0.907130872,4768,399,6,0
41354,2014/03/31,2009/02/18,7,7,0.467335494,9255,7,0,7
41355,2014/03/31,2011/08/18,279,3,0.65,6654,279,2,1
41356,2014/03/31,2008/07/19,110,7,0.8331477559999999,5191,110,4,3
41357,2014/03/31,2005/07/31,25,6,0.5448311920000001,7938,25,5,1
41358,2014/03/31,2008/07/12,391,3,0.72004662,6006,391,3,0
41359,2014/03/31,2013/02/11,153,4,0.745037905,5804,153,3,1
41360,2014/03/31,2010/10/26,159,8,0.96709461,4471,159,3,5
41361,2014/03/31,2007/09/10,140,6,0.373941019,11563,140,5,1
41362,2014/03/31,2012/03/15,545,4,0.938324653,4608,545,4,0
41363,2014/03/31,2010/09/04,168,10,0.712404417,6068,168,3,7
41364,2014/03/31,2013/01/17,22,7,0.560276086,7715,22,3,4
41365,2014/03/31,2011/08/16,26,5,0.681234043,6345,26,2,3
41366,2014/03/31,2012/05/02,448,5,0.56455721,7656,448,5,0
41367,2014/03/31,2012/08/30,469,4,0.6375,6780,469,4,0
41368,2014/03/31,2009/08/16,108,6,0.82857362,5216,108,0,6
41369,2014/03/31,2007/05/15,320,4,0.657092899,6577,320,3,1
41370,2014/03/31,2012/10/21,45,4,0.913233305,4732,45,2,2
41371,2014/03/31,2013/03/12,369,3,0.942919485,4583,369,3,0
41372,2014/03/31,2011/04/19,163,5,0.6222246220000001,6945,163,4,1
41373,2014/03/31,2006/07/23,424,3,0.8892776290000001,4859,424,3,0
41374,2014/03/31,2012/10/30,173,6,0.7022363070000001,6153,173,0,6
41375,2014/03/31,2012/05/07,463,3,0.658490854,6560,463,3,0
41376,2014/03/31,2011/09/08,658,3,0.5,8639,658,3,0
41377,2014/03/31,2009/01/24,171,6,0.610489046,7075,171,4,2
41378,2014/03/31,2011/09/12,22,4,0.729832714,5918,22,2,2
41379,2014/03/31,2011/06/01,2,5,0.906356768,4765,2,0,5
41380,2014/03/31,2005/11/20,275,6,0.948333333,4554,275,2,4
41381,2014/03/31,2008/08/21,105,4,1.062598425,4064,105,0,4
41382,2014/03/31,2012/01/06,114,5,0.724015761,5964,114,1,4
41383,2014/03/31,2011/03/13,566,3,1.0,4318,566,3,0
41384,2014/03/31,2011/05/01,349,3,0.856526483,5041,349,0,3
41385,2014/03/31,2009/09/14,48,10,0.710498601,6077,48,7,3
41386,2014/03/31,2012/04/11,251,4,0.831262996,5194,251,2,2
41387,2014/03/31,2010/08/01,48,5,0.753339731,5731,48,2,3
41388,2014/03/31,2011/12/07,17,7,0.7025862629999999,6144,17,2,5
41389,2014/03/31,2012/05/15,136,5,0.426312099,10125,136,1,4
41390,2014/03/31,2004/11/25,66,5,1.075864905,4012,66,0,5
41391,2014/03/31,2007/05/03,187,3,0.7479396979999999,5771,187,0,3
41392,2014/03/31,2013/03/25,178,3,0.723333333,5967,178,1,2
41393,2014/03/31,2011/11/27,185,4,0.658871756,6550,185,2,2
41394,2014/03/31,2009/10/19,193,4,0.752105263,5738,193,1,3
41395,2014/03/31,2012/03/26,211,7,0.63513247,6794,211,3,4
41396,2014/03/31,2012/09/06,488,4,0.631934681,6828,488,4,0
41397,2014/03/31,2011/09/26,33,6,0.699961064,6164,33,3,3
41398,2014/03/31,2012/12/06,21,6,0.520062681,8296,21,2,4
41399,2014/03/31,2007/04/18,298,3,0.7550612529999999,5714,298,2,1
41400,2014/03/31,2012/03/21,111,4,0.976899909,4416,111,3,1
41401,2014/03/31,2008/10/31,412,5,0.943525809,4572,412,5,0
41402,2014/03/31,2007/09/04,123,3,0.902426778,4780,123,0,3
41403,2014/03/31,2012/02/15,190,4,0.767246531,5622,190,3,1
41404,2014/03/31,2011/07/03,215,4,0.8352827270000001,5164,215,3,1
41405,2014/03/31,2012/02/02,19,3,0.615561581,7007,19,0,3
41406,2014/03/31,2011/09/25,80,4,0.716958112,6016,80,2,2
41407,2014/03/31,2012/07/10,598,4,0.761511299,5664,598,4,0
41408,2014/03/31,2010/12/14,138,9,0.403333333,10692,138,2,7
41409,2014/03/31,2006/03/20,530,4,0.658582773,6548,530,4,0
41410,2014/03/31,2013/01/28,423,3,0.70279498,6136,423,3,0
41411,2014/03/31,2009/02/21,3,6,0.603801456,7142,3,1,5
41412,2014/03/31,2009/05/25,113,2,0.895,4818,113,0,2
41413,2014/03/31,2012/02/13,351,4,0.601737371,7166,351,3,1
41414,2014/03/31,2008/02/01,210,4,0.72,5988,210,2,2
41415,2014/03/31,2007/03/02,212,5,0.485292727,8882,212,1,4
41416,2014/03/31,2011/01/14,21,3,0.850590093,5067,21,0,3
41417,2014/03/31,2011/09/16,7,4,0.636025679,6776,7,3,1
41418,2014/03/31,2013/03/14,12,5,0.7339100820000001,5872,12,1,4
41419,2014/03/31,2011/03/06,642,5,0.801022305,5380,642,5,0
41420,2014/03/31,2012/10/05,301,4,0.591691611,7283,301,3,1
41421,2014/03/31,2008/07/10,140,6,0.8871958000000001,4857,140,3,3
41422,2014/03/31,2007/05/17,44,4,0.917236534,4697,44,3,1
41423,2014/03/31,2012/09/30,223,2,0.959503341,4490,223,1,1
41424,2014/03/31,2009/12/11,71,4,0.889001238,4846,71,3,1
41425,2014/03/31,2009/05/09,34,3,0.720411371,5980,34,1,2
41426,2014/03/31,2009/12/30,70,2,0.725,5942,70,0,2
41427,2014/03/31,2005/03/24,123,3,0.73,5901,123,0,3
41428,2014/03/31,2006/01/20,14,4,0.5475,7868,14,0,4
41429,2014/03/31,2005/04/07,104,7,0.4183828670000001,10296,104,2,5
41430,2014/03/31,2011/01/27,108,4,0.73232574,5882,108,2,2
41431,2014/03/31,2009/11/09,381,3,0.875645456,4919,381,3,0
41432,2014/03/31,2011/03/03,551,4,1.0,4307,551,4,0
41433,2014/03/31,2013/01/25,157,4,0.7955079420000001,5414,157,1,3
41434,2014/03/31,2012/09/15,222,4,0.978264425,4402,222,2,2
41435,2014/03/31,2011/01/13,625,2,0.8411799179999999,5119,625,2,0
41436,2014/03/31,2007/11/27,128,6,0.664576324,6479,128,2,4
41437,2014/03/31,2008/09/21,88,3,1.079669007,3988,88,2,1
41438,2014/03/31,2012/05/13,198,5,0.7086109279999999,6076,198,2,3
41439,2014/03/31,2012/01/20,51,7,0.454645686,9469,51,3,4
41440,2014/03/31,2010/07/16,57,7,0.658842975,6534,57,2,5
41441,2014/03/31,2009/06/25,46,3,1.074026946,4008,46,0,3
41442,2014/03/31,2010/05/18,224,4,0.719607155,5982,224,2,2
41443,2014/03/31,2010/07/30,75,8,0.894016615,4815,75,3,5
41444,2014/03/31,2006/03/20,27,11,0.803831933,5355,27,2,9
41445,2014/03/31,2011/09/07,458,5,0.592056396,7270,458,5,0
41446,2014/03/31,2010/10/26,22,5,0.55353955,7775,22,2,3
41447,2014/03/31,2008/05/19,207,6,0.8413587490000001,5115,207,4,2
41448,2014/03/31,2012/05/25,79,4,1.285016423,3349,79,2,2
41449,2014/03/31,2011/04/20,25,6,0.600160391,7170,25,1,5
41450,2014/03/31,2011/10/08,341,5,0.7585140140000001,5673,341,3,2
41451,2014/03/31,2012/10/28,15,5,0.755557507,5695,15,2,3
41452,2014/03/31,2004/11/13,105,5,0.581890722,7394,105,0,5
41453,2014/03/31,2007/08/15,309,3,0.749416478,5741,309,1,2
41454,2014/03/31,2009/11/19,159,4,0.897062135,4796,159,2,2
41455,2014/03/31,2008/09/04,2,5,0.517215677,8318,2,2,3
41456,2014/03/31,2011/12/28,65,8,0.693331721,6204,65,3,5
41457,2014/03/31,2007/07/12,20,4,0.608785563,7065,20,1,3
41458,2014/03/31,2007/12/04,138,3,0.65058085,6611,138,0,3
41459,2014/03/31,2011/09/29,240,3,0.683333333,6294,240,2,1
41460,2014/03/31,2008/09/10,121,5,0.8524975220000001,5045,121,2,3
41461,2014/03/31,2006/01/19,82,8,0.33681262700000003,12766,82,0,8
41462,2014/03/31,2006/06/30,364,10,0.59803867,7189,364,9,1
41463,2014/03/31,2008/02/16,136,6,0.600989794,7153,136,2,4
41464,2014/03/31,2011/08/04,357,6,0.6397886279999999,6718,357,5,1
41465,2014/03/31,2012/05/26,670,5,0.547382832,7852,670,5,0
41466,2014/03/31,2011/09/27,575,2,0.64360587,6678,575,2,0
41467,2014/03/31,2012/11/14,64,13,0.57,7540,64,3,10
41468,2014/03/31,2011/08/08,11,7,0.7460520829999999,5760,11,3,4
41469,2014/03/31,2005/03/21,504,4,1.0,4297,504,4,0
41470,2014/03/31,2009/10/06,15,4,0.79116369,5431,15,2,2
41471,2014/03/31,2012/08/11,151,5,0.66,6510,151,1,4
41472,2014/03/31,2012/07/10,625,2,0.7,6138,625,2,0
41473,2014/03/31,2010/10/13,40,2,0.7,6138,40,0,2
41474,2014/03/31,2012/01/07,61,7,0.842132497,5102,61,4,3
41475,2014/03/31,2011/07/02,560,2,1.2205965909999998,3520,560,2,0
41476,2014/03/31,2006/09/22,249,2,0.834908667,5146,249,1,1
41477,2014/03/31,2012/01/18,139,5,0.424335802,10125,139,3,2
41478,2014/03/31,2009/11/25,106,2,0.56,7672,106,0,2
41479,2014/03/31,2012/03/03,564,9,0.590522337,7275,564,9,0
41480,2014/03/31,2011/11/06,236,2,0.67,6412,236,0,2
41481,2014/03/31,2012/08/09,292,3,0.6166666670000001,6966,292,0,3
41482,2014/03/31,2011/07/14,218,2,0.72,5966,218,0,2
41483,2014/03/31,2012/08/13,355,5,0.908887008,4726,355,4,1
41484,2014/03/31,2008/12/15,63,5,0.596707419,7198,63,3,2
41485,2014/03/31,2012/07/17,311,3,1.0,4295,311,1,2
41486,2014/03/31,2005/08/07,458,4,0.501940159,8556,458,4,0
41487,2014/03/31,2008/04/10,359,3,1.5,2863,359,2,1
41488,2014/03/31,2011/06/14,313,3,0.7333333329999999,5856,313,1,2
41489,2014/03/31,2007/11/28,394,3,0.81882151,5244,394,3,0
41490,2014/03/31,2012/12/16,319,4,0.770041248,5576,319,2,2
41491,2014/03/31,2012/05/15,437,4,0.610587315,7032,437,4,0
41492,2014/03/31,2013/03/19,264,4,0.735084746,5841,264,2,2
41493,2014/03/31,2007/06/19,136,3,0.950086302,4519,136,0,3
41494,2014/03/31,2012/03/15,187,6,0.81313447,5280,187,2,4
41495,2014/03/31,2009/01/21,66,5,0.790618785,5430,66,2,3
41496,2014/03/31,2013/03/15,6,4,0.640804598,6699,6,1,3
41497,2014/03/31,2011/01/13,157,6,0.424557864,10110,157,0,6
41498,2014/03/31,2008/05/11,449,5,0.601745409,7133,449,5,0
41499,2014/03/31,2010/02/01,226,6,0.353775964,12132,226,5,1
41500,2014/03/31,2011/04/02,478,9,0.8222222220000001,5220,478,9,0
41501,2014/03/31,2012/07/15,625,2,1.0,4292,625,2,0
41502,2014/03/31,2010/06/26,64,7,0.393460763,10908,64,0,7
41503,2014/03/31,2009/04/05,196,4,0.3,14306,196,0,4
41504,2014/03/31,2013/01/22,74,3,0.5033333329999999,8526,74,1,2
41505,2014/03/31,2010/09/22,9,2,0.755,5684,9,0,2
41506,2014/03/31,2008/02/17,28,4,0.715226667,6000,28,2,2
41507,2014/03/31,2013/01/26,101,4,0.4532393320000001,9468,101,2,2
41508,2014/03/31,2010/09/26,43,4,0.603196514,7114,43,1,3
41509,2014/03/31,2007/02/28,191,10,0.528583395,8118,191,5,5
41510,2014/03/31,2010/02/17,66,5,0.624043048,6876,66,2,3
41511,2014/03/31,2010/06/21,64,4,0.750236055,5719,64,1,3
41512,2014/03/31,2012/11/10,70,3,0.953823922,4498,70,2,1
41513,2014/03/31,2007/01/09,11,4,0.5477147960000001,7833,11,1,3
41514,2014/03/31,2008/09/16,507,2,0.65,6600,507,2,0
41515,2014/03/31,2012/04/17,191,4,0.54864177,7819,191,3,1
41516,2014/03/31,2012/02/15,107,7,0.619131062,6928,107,3,4
41517,2014/03/31,2012/06/04,275,3,0.8431295459999999,5087,275,2,1
41518,2014/03/31,2010/12/26,385,6,0.440163177,9744,385,6,0
41519,2014/03/31,2007/10/03,71,4,0.447933988,9574,71,2,2
41520,2014/03/31,2007/10/11,142,7,0.607128699,7063,142,5,2
41521,2014/03/31,2007/12/02,344,2,1.0,4288,344,1,1
41522,2014/03/31,2011/10/16,486,7,0.977656179,4386,486,7,0
41523,2014/03/31,2011/12/14,340,6,0.680987929,6296,340,4,2
41524,2014/03/31,2006/07/10,179,6,0.6793660859999999,6310,179,5,1
41525,2014/03/31,2012/12/07,224,6,0.5777840679999999,7419,224,5,1
41526,2014/03/31,2011/06/08,79,9,0.423059613,10132,79,4,5
41527,2014/03/31,2011/04/28,32,8,0.408525543,10492,32,0,8
41528,2014/03/31,2011/12/05,220,3,0.876888298,4888,220,0,3
41529,2014/03/31,2010/09/06,122,6,0.707515682,6058,122,5,1
41530,2014/03/31,2012/05/03,308,5,0.5545478070000001,7729,308,4,1
41531,2014/03/31,2008/10/08,199,3,0.672716999,6371,199,2,1
41532,2014/03/31,2007/03/18,193,3,0.953202847,4496,193,2,1
41533,2014/03/31,2012/06/04,200,6,0.587537702,7294,200,3,3
41534,2014/03/31,2011/12/12,116,6,0.900262605,4760,116,2,4
41535,2014/03/31,2008/04/10,269,5,0.739830801,5792,269,2,3
41536,2014/03/31,2011/04/20,172,5,0.691353662,6198,172,1,4
41537,2014/03/31,2006/07/03,171,3,0.562922086,7611,171,1,2
41538,2014/03/31,2013/03/28,219,5,0.607097506,7056,219,1,4
41539,2014/03/31,2011/02/01,77,4,0.6159102670000001,6954,77,0,4
41540,2014/03/31,2007/10/27,268,4,0.57457875,7454,268,3,1
41541,2014/03/31,2012/01/12,31,6,0.660175736,6487,31,4,2
41542,2014/03/31,2009/03/04,62,6,0.581613473,7363,62,3,3
41543,2014/03/31,2007/07/04,45,6,0.763333333,5610,45,0,6
41544,2014/03/31,2013/03/01,99,4,0.919510414,4657,99,1,3
41545,2014/03/31,2011/12/02,393,7,0.7031280790000001,6090,393,7,0
41546,2014/03/31,2009/08/04,72,5,0.492282134,8698,72,1,4
41547,2014/03/31,2009/01/20,90,4,0.79,5420,90,3,1
41548,2014/03/31,2012/03/28,71,4,0.359919301,11896,71,1,3
41549,2014/03/31,2011/07/27,426,4,0.749081365,5715,426,4,0
41550,2014/03/31,2012/10/26,147,4,0.816788781,5241,147,2,2
41551,2014/03/31,2011/07/23,77,5,0.740709465,5779,77,2,3
41552,2014/03/31,2007/09/14,549,2,0.9,4756,549,2,0
41553,2014/03/31,2009/07/25,333,5,0.695660653,6153,333,4,1
41554,2014/03/31,2008/01/28,39,6,0.475115995,9009,39,1,5
41555,2014/03/31,2012/08/13,179,5,0.539828478,7929,179,2,3
41556,2014/03/31,2012/05/26,481,4,1.0,4280,481,4,0
41557,2014/03/31,2012/09/23,156,4,0.8274825990000001,5172,156,0,4
41558,2014/03/31,2005/04/08,207,6,0.624186114,6856,207,0,6
41559,2014/03/31,2011/08/09,190,7,0.836327209,5116,190,1,6
41560,2014/03/31,2007/06/27,137,7,0.641756412,6667,137,1,6
41561,2014/03/31,2009/07/31,112,5,0.534485946,8005,112,1,4
41562,2014/03/31,2011/08/08,167,5,0.719994951,5942,167,3,2
41563,2014/03/31,2011/09/13,81,3,0.783249725,5462,81,1,2
41564,2014/03/31,2007/04/24,48,7,0.620783631,6891,48,2,5
41565,2014/03/31,2007/11/01,704,4,0.655199877,6529,704,4,0
41566,2014/03/31,2008/03/02,214,6,0.909185972,4705,214,1,5
41567,2014/03/31,2006/10/13,33,7,0.4003556720000001,10684,33,1,6
41568,2014/03/31,2010/03/03,316,13,0.44103939,9698,316,8,5
41569,2014/03/31,2009/03/21,69,7,0.671428571,6370,69,2,5
41570,2014/03/31,2005/06/27,599,3,1.096244553,3901,599,3,0
41571,2014/03/31,2012/07/07,505,4,0.5375,7956,505,4,0
41572,2014/03/31,2007/05/24,429,8,0.64005988,6680,429,8,0
41573,2014/03/31,2005/12/15,194,5,0.8192278209999999,5219,194,2,3
41574,2014/03/31,2012/04/13,192,6,0.6050806679999999,7066,192,2,4
41575,2014/03/31,2007/06/28,393,4,0.818415008,5224,393,4,0
41576,2014/03/31,2012/05/26,48,7,0.688571429,6209,48,2,5
41577,2014/03/31,2010/04/21,64,4,0.550015438,7773,64,0,4
41578,2014/03/31,2012/07/21,211,3,0.95,4500,211,2,1
41579,2014/03/31,2012/09/27,80,4,0.529388235,8075,80,2,2
41580,2014/03/31,2012/11/02,120,5,0.5345342,7997,120,0,5
41581,2014/03/31,2011/12/19,68,5,0.543950115,7858,68,2,3
41582,2014/03/31,2013/02/10,74,4,0.6893903229999999,6200,74,1,3
41583,2014/03/31,2011/06/14,273,8,0.430694277,9924,273,4,4
41584,2014/03/31,2012/07/11,437,3,0.799457538,5346,437,3,0
41585,2014/03/31,2013/02/05,61,8,0.508198359,8409,61,2,6
41586,2014/03/31,2012/09/12,324,6,0.7666666670000001,5574,324,4,2
41587,2014/03/31,2013/02/28,74,6,0.7666666670000001,5574,74,1,5
41588,2014/03/31,2012/06/17,475,5,0.92,4645,475,5,0
41589,2014/03/31,2012/04/25,638,6,0.7666666670000001,5574,638,6,0
41590,2014/03/31,2013/03/19,244,3,0.815200305,5242,244,1,2
41591,2014/03/31,2012/07/05,225,4,0.667038714,6406,225,1,3
41592,2014/03/31,2006/06/21,408,2,0.91108742,4690,408,2,0
41593,2014/03/31,2005/11/11,84,3,0.6233333329999999,6855,84,2,1
41594,2014/03/31,2013/01/12,45,7,0.708496103,6031,45,1,6
41595,2014/03/31,2012/04/18,567,4,0.613203215,6968,567,4,0
41596,2014/03/31,2010/03/21,488,3,0.77096716,5542,488,3,0
41597,2014/03/31,2010/10/06,159,3,0.7440595609999999,5742,159,0,3
41598,2014/03/31,2006/08/25,38,5,0.846,5050,38,0,5
41599,2014/03/31,2011/10/11,615,4,0.6,7120,615,4,0
41600,2014/03/31,2012/04/15,569,4,1.0,4272,569,4,0
41601,2014/03/31,2008/07/06,324,8,0.620345629,6886,324,5,3
41602,2014/03/31,2013/02/10,400,2,0.7,6102,400,2,0
41603,2014/03/31,2011/06/21,295,7,0.6,7119,295,6,1
41604,2014/03/31,2009/10/14,42,3,0.950102336,4495,42,1,2
41605,2014/03/31,2011/08/05,376,4,0.946101019,4514,376,4,0
41606,2014/03/31,2010/06/08,260,4,0.6609781770000001,6461,260,2,2
41607,2014/03/31,2008/12/03,302,4,0.7984779359999999,5348,302,3,1
41608,2014/03/31,2010/04/27,157,7,0.717066331,5955,157,3,4
41609,2014/03/31,2012/11/15,300,10,0.505856635,8440,300,6,4
41610,2014/03/31,2011/04/18,100,6,0.590636414,7228,100,2,4
41611,2014/03/31,2011/09/06,68,3,0.6967422879999999,6127,68,1,2
41612,2014/03/31,2010/09/29,204,3,0.645120145,6617,204,2,1
41613,2014/03/31,2008/08/12,177,5,0.728692386,5858,177,0,5
41614,2014/03/31,2010/01/11,427,4,0.5,8536,427,4,0
41615,2014/03/31,2012/09/19,257,2,1.436445641,2971,257,1,1
41616,2014/03/31,2012/03/02,534,4,0.965716225,4419,534,4,0
41617,2014/03/31,2011/12/20,88,5,0.667388176,6394,88,2,3
41618,2014/03/31,2008/02/28,170,5,0.84902109,5026,170,3,2
41619,2014/03/31,2006/11/21,62,6,0.709163896,6016,62,0,6
41620,2014/03/31,2006/06/12,207,7,0.6731145470000001,6338,207,6,1
41621,2014/03/31,2012/01/05,260,5,0.654107636,6522,260,4,1
41622,2014/03/31,2005/10/18,27,3,1.030604011,4139,27,0,3
41623,2014/03/31,2007/07/31,31,6,0.649260274,6570,31,0,6
